TICKS,CPU%,Memper%,Net_recv,Net_sent
1696937007.84,12.20,35.90,353.50,15.49
1696937009.34,14.10,35.90,353.50,15.49
1696937010.84,8.20,35.70,353.50,15.49
1696937012.34,19.60,35.80,353.50,15.49
1696937013.85,37.10,35.80,353.50,15.49
1696937015.35,8.20,35.90,353.50,15.49
1696937016.85,10.30,35.70,353.50,15.49
1696937018.35,10.10,35.80,353.50,15.49
1696937019.86,12.10,36.00,353.50,15.49
1696937021.36,21.80,36.10,353.50,15.49
1696937022.86,10.10,36.00,353.50,15.49
1696937024.37,15.60,36.00,353.50,15.49
1696937025.87,22.70,36.00,353.50,15.49
1696937027.37,12.20,35.90,353.50,15.49
1696937028.88,15.80,35.90,353.50,15.49
1696937030.38,12.10,36.00,353.51,15.49
1696937031.88,11.80,36.10,353.51,15.49
1696937033.38,10.10,36.00,353.51,15.49
1696937034.89,10.10,35.90,353.51,15.49
1696937036.39,16.10,36.00,353.51,15.49
1696937037.89,35.30,36.00,353.51,15.49
1696937039.39,6.10,36.00,353.51,15.49
1696937040.89,10.50,36.00,353.51,15.49
1696937042.40,14.30,35.80,353.51,15.49
1696937043.90,12.00,35.80,353.51,15.49
1696937045.40,13.80,35.90,353.51,15.50
1696937046.90,12.40,35.90,353.51,15.50
1696937048.40,10.10,35.90,353.51,15.50
1696937049.91,35.10,35.90,353.51,15.50
1696937051.41,18.30,35.80,353.51,15.50
1696937052.91,12.20,35.90,353.51,15.50
1696937054.42,11.80,35.90,353.51,15.50
1696937055.92,10.30,35.60,353.51,15.50
1696937057.42,11.90,35.60,353.51,15.50
1696937058.92,10.20,35.70,353.51,15.50
1696937060.43,9.80,35.70,353.51,15.50
1696937061.93,34.70,35.80,353.51,15.50
1696937063.43,8.10,35.70,353.51,15.50
1696937064.93,11.90,35.40,353.51,15.50
1696937066.44,16.20,35.50,353.51,15.50
1696937067.94,12.10,35.50,353.51,15.50
1696937069.44,4.10,35.60,353.51,15.50
1696937070.94,10.30,35.60,353.51,15.50
1696937072.44,10.30,35.50,353.51,15.50
1696937073.95,14.00,35.60,353.51,15.50
1696937075.45,8.20,35.60,353.51,15.50
1696937076.95,10.30,35.60,353.51,15.50
1696937078.45,6.20,35.70,353.51,15.50
1696937079.96,15.80,35.70,353.51,15.50
1696937081.46,17.80,35.50,353.51,15.50
1696937082.96,8.40,35.60,353.51,15.50
1696937084.46,8.00,35.60,353.51,15.50
1696937085.97,11.90,35.60,353.51,15.50
1696937087.47,10.30,35.70,353.51,15.50
1696937088.97,36.70,35.70,353.51,15.50
1696937090.47,10.00,35.40,353.51,15.50
1696937091.98,13.90,35.60,353.51,15.50
1696937093.48,11.90,35.60,353.51,15.50
1696937094.98,14.10,35.60,353.51,15.50
1696937096.49,18.00,35.60,353.51,15.50
1696937097.99,14.00,35.70,353.51,15.50
1696937099.49,10.10,35.70,353.51,15.50
1696937100.99,15.80,35.70,353.51,15.50
1696937102.50,12.20,35.50,353.51,15.50
1696937104.00,14.10,35.50,353.51,15.50
1696937105.50,14.10,35.60,353.51,15.50
1696937107.00,17.80,35.70,353.51,15.50
1696937108.51,8.10,35.80,353.51,15.50
1696937110.01,13.90,35.80,353.51,15.50
1696937111.51,22.00,35.80,353.51,15.50
1696937113.01,12.10,35.80,353.51,15.50
1696937114.52,11.90,35.80,353.51,15.50
1696937116.02,37.80,35.70,353.51,15.50
1696937117.52,8.20,35.70,353.51,15.50
1696937119.03,19.60,35.70,353.51,15.50
1696937120.53,8.10,35.60,353.51,15.50
1696937122.03,12.30,35.70,353.51,15.50
1696937123.53,8.10,35.80,353.51,15.50
1696937125.04,14.10,35.90,353.51,15.50
1696937126.54,18.00,35.90,353.51,15.50
1696937128.04,10.20,35.90,353.51,15.50
1696937129.55,8.30,35.90,353.51,15.50
1696937131.05,14.10,35.90,353.51,15.50
1696937132.55,16.00,35.90,353.51,15.50
1696937134.05,14.00,35.70,353.51,15.50
1696937135.55,12.00,35.80,353.51,15.50
1696937137.06,12.20,35.90,353.51,15.50
1696937138.56,6.20,35.90,353.51,15.50
1696937140.06,37.20,36.00,353.51,15.50
1696937141.56,19.80,35.80,353.51,15.50
1696937143.06,12.20,35.60,353.51,15.50
1696937144.57,10.20,35.60,353.52,15.50
1696937146.07,14.20,35.70,353.52,15.50
1696937147.57,18.20,35.60,353.52,15.50
1696937149.07,12.30,35.80,353.52,15.50
1696937150.58,11.90,35.80,353.52,15.50
1696937152.08,10.20,35.80,353.52,15.50
1696937153.58,16.00,35.90,353.52,15.50
1696937155.09,12.30,35.90,353.52,15.50
1696937156.59,14.40,35.80,353.52,15.50
1696937158.09,13.90,35.80,353.52,15.50
1696937159.60,6.10,35.90,353.52,15.50
1696937161.10,16.30,35.80,353.52,15.50
1696937162.60,16.00,35.90,353.52,15.50
1696937164.10,33.70,35.90,353.52,15.50
1696937165.60,12.00,35.70,353.52,15.50
1696937167.11,12.20,35.80,353.52,15.50
1696937168.61,10.00,35.80,353.52,15.50
1696937170.11,14.30,36.10,353.52,15.50
1696937171.61,14.40,35.90,353.52,15.50
1696937173.12,12.20,36.00,353.52,15.50
1696937174.62,2.10,35.90,353.52,15.50
1696937176.12,36.20,35.90,353.52,15.50
1696937177.62,13.90,35.70,353.52,15.50
1696937179.13,12.10,35.60,353.52,15.50
1696937180.63,8.10,35.70,353.52,15.50
1696937182.13,14.20,35.90,353.52,15.50
1696937183.63,11.90,35.80,353.52,15.50
1696937185.14,12.10,35.90,353.52,15.50
1696937186.64,18.10,35.90,353.52,15.50
1696937188.14,28.00,35.90,353.52,15.51
1696937189.65,8.10,35.70,353.52,15.51
1696937191.15,15.80,35.80,353.52,15.51
1696937192.66,12.20,35.80,353.52,15.51
1696937194.16,18.00,35.90,353.52,15.51
1696937195.66,13.90,35.90,353.52,15.51
1696937197.17,17.90,36.00,353.52,15.51
1696937198.67,10.00,36.00,353.52,15.51
1696937200.17,34.90,36.00,353.52,15.51
1696937201.67,16.30,36.00,353.52,15.51
1696937203.18,12.20,36.00,353.52,15.51
1696937204.68,11.90,36.00,353.52,15.51
1696937206.18,16.40,35.90,353.52,15.51
1696937207.68,12.20,35.80,353.52,15.51
1696937209.19,16.00,35.90,353.52,15.51
1696937210.69,10.00,35.90,353.52,15.51
1696937212.19,12.20,35.90,353.52,15.51
1696937213.69,10.10,35.90,353.52,15.51
1696937215.20,10.30,35.90,353.52,15.51
1696937216.70,14.30,35.90,353.52,15.51
1696937218.20,15.80,36.00,353.52,15.51
1696937219.71,10.10,35.90,353.52,15.51
1696937221.21,14.20,35.80,353.52,15.51
1696937222.71,12.40,35.70,353.52,15.51
1696937224.21,10.30,35.80,353.52,15.51
1696937225.71,11.90,35.80,353.52,15.51
1696937227.22,40.80,35.90,353.52,15.51
1696937228.72,10.00,35.90,353.52,15.51
1696937230.22,6.20,35.90,353.52,15.51
1696937231.72,8.20,35.80,353.52,15.51
1696937233.23,17.80,35.80,353.52,15.51
1696937234.73,11.70,35.80,353.52,15.51
1696937236.23,18.20,36.00,353.52,15.51
1696937237.73,12.20,35.80,353.52,15.51
1696937239.24,17.80,35.90,353.52,15.51
1696937240.74,33.70,35.80,353.52,15.51
1696937242.24,12.20,35.50,353.52,15.51
1696937243.74,4.10,35.60,353.52,15.51
1696937245.25,16.10,35.60,353.52,15.51
1696937246.75,8.30,35.60,353.52,15.51
1696937248.25,14.10,35.70,353.52,15.51
1696937249.76,13.80,35.70,353.52,15.51
1696937251.26,22.00,35.80,353.52,15.51
1696937252.76,15.80,35.80,353.52,15.51
1696937254.26,12.20,35.80,353.52,15.51
1696937255.77,15.80,35.80,353.52,15.51
1696937257.27,17.90,35.80,353.52,15.51
1696937258.77,17.60,35.80,353.52,15.51
1696937260.27,12.30,35.70,353.52,15.51
1696937261.78,10.10,35.80,353.52,15.51
1696937263.28,12.30,35.70,353.52,15.51
1696937264.78,6.20,35.80,353.52,15.51
1696937266.28,46.50,35.90,353.52,15.51
1696937267.79,12.10,35.90,353.52,15.51
1696937269.29,8.30,35.90,353.52,15.51
1696937270.79,15.70,35.90,353.52,15.51
1696937272.29,16.70,35.80,353.52,15.51
1696937273.80,10.00,35.80,353.52,15.51
1696937275.30,12.00,35.80,353.52,15.51
1696937276.80,8.20,35.80,353.52,15.51
1696937278.30,32.90,35.80,353.52,15.51
1696937279.81,6.10,35.80,353.52,15.51
1696937281.31,20.30,35.80,353.52,15.51
1696937282.81,10.00,35.80,353.52,15.51
1696937284.31,12.20,35.80,353.52,15.51
1696937285.82,13.80,35.50,353.52,15.51
1696937287.32,16.30,35.50,353.52,15.51
1696937288.82,19.50,35.60,353.52,15.51
1696937290.32,38.80,35.60,353.52,15.51
1696937291.83,4.10,35.60,353.52,15.51
1696937293.33,10.40,35.60,353.52,15.51
1696937294.83,6.20,35.60,353.52,15.51
1696937296.34,22.20,35.60,353.52,15.51
1696937297.84,12.00,35.60,353.52,15.51
1696937299.34,8.20,35.60,353.52,15.51
1696937300.84,8.00,35.60,353.52,15.51
1696937302.34,16.30,35.60,353.52,15.51
1696937303.85,8.20,35.50,353.52,15.51
1696937305.35,14.00,35.70,353.52,15.51
1696937306.85,10.00,35.70,353.52,15.51
1696937308.36,12.10,35.70,353.52,15.51
1696937309.86,12.10,35.70,353.52,15.51
1696937311.36,16.60,35.80,353.52,15.51
1696937312.86,15.80,35.80,353.52,15.51
1696937314.36,38.80,35.90,353.52,15.51
1696937315.87,11.90,35.80,353.52,15.51
1696937317.37,16.30,35.70,353.52,15.51
1696937318.87,13.60,35.70,353.52,15.51
1696937320.38,12.30,36.00,353.52,15.51
1696937321.88,6.10,36.00,353.52,15.51
1696937323.38,12.20,36.10,353.52,15.51
1696937324.88,12.00,35.90,353.52,15.51
1696937326.39,46.20,35.80,353.52,15.51
1696937327.89,11.90,35.60,353.52,15.51
1696937329.39,24.50,35.90,353.53,15.51
1696937330.89,10.10,35.90,353.53,15.51
1696937332.40,21.80,36.00,353.53,15.51
1696937333.90,12.10,36.00,353.53,15.51
1696937335.40,13.90,36.00,353.53,15.51
1696937336.90,10.10,35.90,353.53,15.52
1696937338.41,12.30,35.90,353.53,15.52
1696937339.91,11.90,35.90,353.53,15.52
1696937341.41,22.20,35.90,353.53,15.52
1696937342.91,8.20,35.80,353.53,15.52
1696937344.41,12.20,35.90,353.53,15.52
1696937345.92,12.00,35.90,353.53,15.52
1696937347.42,18.20,35.90,353.53,15.52
1696937348.92,10.10,35.90,353.53,15.52
1696937350.42,32.30,35.90,353.53,15.52
1696937351.93,8.20,35.80,353.53,15.52
1696937353.43,14.10,35.80,353.53,15.52
1696937354.93,8.10,35.80,353.53,15.52
1696937356.43,25.70,35.80,353.53,15.52
1696937357.94,11.90,35.90,353.53,15.52
1696937359.44,13.90,35.70,353.53,15.52
1696937360.94,12.00,35.80,353.53,15.52
1696937362.44,28.70,35.90,353.53,15.52
1696937363.94,10.10,35.80,353.53,15.52
1696937365.45,14.20,35.80,353.53,15.52
1696937366.95,11.90,35.90,353.53,15.52
1696937368.45,14.00,36.00,353.53,15.52
1696937369.95,11.60,35.90,353.53,15.52
1696937371.46,20.20,36.00,353.53,15.52
1696937372.96,13.70,36.00,353.53,15.52
1696937374.46,35.10,36.10,353.53,15.52
1696937375.96,14.20,35.90,353.53,15.52
1696937377.47,16.30,35.60,353.53,15.52
1696937378.97,10.10,35.70,353.53,15.52
1696937380.47,14.10,35.70,353.53,15.52
1696937381.98,8.20,35.80,353.53,15.52
1696937383.48,12.10,35.90,353.53,15.52
1696937384.98,10.00,35.90,353.53,15.52
1696937386.49,23.70,35.90,353.53,15.52
1696937387.99,12.10,35.80,353.53,15.52
1696937389.49,14.10,35.90,353.53,15.52
1696937391.00,8.00,35.80,353.53,15.52
1696937392.50,12.30,35.90,353.53,15.52
1696937394.00,8.10,35.80,353.53,15.52
1696937395.50,12.30,35.90,353.53,15.52
1696937397.01,10.00,35.90,353.53,15.52
1696937398.51,15.80,35.90,353.53,15.52
1696937400.01,31.00,35.90,353.53,15.52
1696937401.51,23.10,35.60,353.53,15.52
1696937403.02,10.10,35.70,353.53,15.52
1696937404.52,16.00,35.80,353.53,15.52
1696937406.02,8.20,35.80,353.53,15.52
1696937407.52,18.20,35.90,353.53,15.52
1696937409.03,12.10,35.90,353.53,15.52
1696937410.53,17.80,35.90,353.53,15.52
1696937412.03,29.50,36.00,353.53,15.52
1696937413.54,16.00,36.00,353.53,15.52
1696937415.04,13.80,36.00,353.53,15.52
1696937416.54,27.80,36.10,353.53,15.52
1696937418.04,10.10,36.10,353.53,15.52
1696937419.54,14.10,36.10,353.53,15.52
1696937421.05,10.10,35.90,353.53,15.52
1696937422.55,22.00,35.80,353.53,15.52
1696937424.05,6.10,35.90,353.53,15.52
1696937425.55,8.30,35.90,353.53,15.52
1696937427.06,6.20,35.70,353.53,15.52
1696937428.56,13.80,35.80,353.53,15.52
1696937430.06,12.00,35.80,353.53,15.52
1696937431.57,22.20,35.80,353.53,15.52
1696937433.07,6.20,35.90,353.53,15.52
1696937434.57,14.60,35.90,353.53,15.52
1696937436.07,8.20,35.70,353.53,15.52
1696937437.58,14.40,35.60,353.53,15.52
1696937439.08,4.20,35.60,353.53,15.52
1696937440.58,14.00,35.60,353.53,15.52
1696937442.09,8.20,35.60,353.53,15.52
1696937443.59,14.00,35.70,353.53,15.52
1696937445.09,6.20,35.80,353.53,15.52
1696937446.59,27.40,35.70,353.53,15.52
1696937448.10,12.00,35.70,353.53,15.52
1696937449.60,33.20,35.70,353.53,15.52
1696937451.10,10.00,35.80,353.53,15.52
1696937452.60,16.30,35.90,353.53,15.52
1696937454.10,15.50,35.70,353.53,15.52
1696937455.61,118.40,35.80,353.53,15.52
1696937457.11,114.30,35.80,353.53,15.52
1696937458.62,110.60,35.80,353.53,15.52
1696937460.13,112.00,35.90,353.53,15.52
1696937461.65,140.40,36.00,353.53,15.52
1696937463.16,108.30,35.80,353.53,15.52
1696937464.67,114.30,35.90,353.53,15.52
1696937466.19,116.00,35.90,353.53,15.52
1696937467.69,144.40,35.80,353.53,15.52
1696937469.20,110.00,35.70,353.53,15.52
1696937470.72,115.20,35.90,353.53,15.52
1696937472.22,112.20,35.90,353.53,15.52
1696937473.72,114.30,35.90,353.53,15.52
1696937475.23,110.40,35.90,353.53,15.52
1696937476.74,20.60,36.00,353.53,15.52
1696937478.24,11.90,35.90,353.53,15.52
1696937479.74,10.30,35.90,353.53,15.52
1696937481.25,10.50,36.00,353.53,15.52
1696937482.75,14.10,36.00,353.53,15.52
1696937484.25,14.10,36.10,353.54,15.52
1696937485.75,19.30,35.80,353.54,15.52
1696937487.26,10.20,35.90,353.54,15.52
1696937488.76,12.20,35.70,353.54,15.52
1696937490.26,11.60,35.70,353.54,15.52
1696937491.77,17.80,35.70,353.54,15.52
1696937493.27,10.00,35.70,353.54,15.52
1696937494.77,12.10,35.60,353.54,15.52
1696937496.27,20.00,35.90,353.54,15.52
1696937497.78,39.10,35.70,353.54,15.52
1696937499.28,11.90,35.80,353.54,15.52
1696937500.78,14.00,35.70,353.54,15.52
1696937502.28,11.80,35.80,353.54,15.52
1696937503.79,14.10,35.90,353.54,15.52
1696937505.29,6.10,35.80,353.54,15.52
1696937506.79,12.40,35.90,353.54,15.52
1696937508.29,11.80,35.80,353.54,15.52
1696937509.79,12.10,35.50,353.54,15.52
1696937511.30,35.80,35.50,353.54,15.52
1696937512.80,16.50,35.60,353.54,15.52
1696937514.30,8.30,35.60,353.54,15.52
1696937515.81,12.00,35.60,353.54,15.52
1696937517.31,11.90,35.70,353.54,15.52
1696937518.81,15.70,35.80,353.54,15.52
1696937520.31,6.20,35.80,353.54,15.52
1696937521.81,12.10,35.80,353.54,15.52
1696937523.32,27.30,35.80,353.54,15.52
1696937524.82,8.30,35.70,353.54,15.52
1696937526.32,20.00,35.50,353.54,15.52
1696937527.82,14.00,35.70,353.54,15.52
1696937529.33,19.80,35.70,353.54,15.53
1696937530.83,12.20,35.70,353.54,15.53
1696937532.33,14.70,35.70,353.54,15.53
1696937533.83,12.00,35.70,353.54,15.53
1696937535.34,10.00,35.70,353.54,15.53
1696937536.84,12.10,35.70,353.54,15.53
1696937538.34,10.20,35.70,353.54,15.53
1696937539.84,15.90,35.70,353.54,15.53
1696937541.35,12.40,35.70,353.54,15.53
1696937542.85,14.10,35.80,353.54,15.53
1696937544.35,15.90,35.70,353.54,15.53
1696937545.85,16.20,35.80,353.54,15.53
1696937547.35,17.80,35.80,353.54,15.53
1696937548.86,33.30,35.80,353.54,15.53
1696937550.36,10.10,35.80,353.54,15.53
1696937551.86,10.30,35.90,353.54,15.53
1696937553.36,8.00,35.90,353.54,15.53
1696937554.86,13.90,35.90,353.54,15.53
1696937556.37,18.20,35.90,353.54,15.53
1696937557.87,11.90,36.00,353.54,15.53
1696937559.37,8.00,36.00,353.54,15.53
1696937560.88,8.30,35.90,353.54,15.53
1696937562.38,35.80,35.80,353.54,15.53
1696937563.88,12.30,35.70,353.54,15.53
1696937565.38,10.00,35.80,353.54,15.53
1696937566.89,16.00,35.90,353.54,15.53
1696937568.39,8.00,35.90,353.54,15.53
1696937569.89,10.30,35.90,353.54,15.53
1696937571.40,19.80,35.90,353.54,15.53
1696937572.90,11.70,36.00,353.54,15.53
1696937574.40,32.60,36.00,353.54,15.53
1696937575.90,13.80,36.00,353.54,15.53
1696937577.40,12.20,36.00,353.54,15.53
1696937578.91,13.90,36.00,353.54,15.53
1696937580.41,8.10,36.00,353.54,15.53
1696937581.91,10.10,35.90,353.54,15.53
1696937583.41,11.70,36.00,353.54,15.53
1696937584.91,13.70,36.00,353.54,15.53
1696937586.42,39.70,36.00,353.54,15.53
1696937587.92,10.20,36.00,353.54,15.53
1696937589.42,8.00,36.00,353.54,15.53
1696937590.92,10.20,36.00,353.54,15.53
1696937592.43,12.20,35.90,353.54,15.53
1696937593.93,12.10,36.00,353.54,15.53
1696937595.43,15.70,36.00,353.54,15.53
1696937596.93,12.10,36.10,353.54,15.53
1696937598.44,25.80,36.00,353.54,15.53
1696937599.94,12.40,35.80,353.54,15.53
1696937601.44,16.40,35.80,353.54,15.53
1696937602.94,13.90,35.80,353.54,15.53
1696937604.45,11.80,35.80,353.54,15.53
1696937605.95,10.20,35.80,353.54,15.53
1696937607.45,16.10,35.90,353.54,15.53
1696937608.95,13.90,35.90,353.54,15.53
1696937610.46,29.10,36.00,353.54,15.53
1696937611.96,14.00,35.90,353.54,15.53
1696937613.46,10.10,36.00,353.54,15.53
1696937614.96,12.00,35.90,353.54,15.53
1696937616.47,16.20,35.90,353.54,15.53
1696937617.97,14.00,36.00,353.54,15.53
1696937619.47,10.30,36.00,353.54,15.53
1696937620.97,13.80,36.10,353.54,15.53
1696937622.48,12.20,36.20,353.54,15.53
1696937623.98,25.30,36.00,353.55,15.53
1696937625.48,11.90,36.00,353.55,15.53
1696937626.98,12.00,36.00,353.55,15.53
1696937628.48,8.00,36.00,353.55,15.53
1696937629.99,14.10,36.10,353.55,15.53
1696937631.49,10.50,36.10,353.55,15.53
1696937632.99,31.40,36.20,353.55,15.53
1696937634.50,10.10,35.90,353.55,15.53
1696937636.00,10.10,36.00,353.55,15.53
1696937637.50,12.00,35.90,353.55,15.53
1696937639.00,14.30,35.80,353.55,15.53
1696937640.50,12.10,35.80,353.55,15.53
1696937642.01,15.50,35.90,353.55,15.53
1696937643.51,8.20,35.90,353.55,15.53
1696937645.01,36.70,35.90,353.55,15.53
1696937646.51,16.20,35.80,353.55,15.53
1696937648.02,12.10,35.90,353.55,15.53
1696937649.52,11.90,35.90,353.55,15.53
1696937651.02,15.80,36.00,353.55,15.53
1696937652.52,19.80,35.90,353.55,15.53
1696937654.03,12.30,35.90,353.55,15.53
1696937655.53,10.10,36.00,353.55,15.53
1696937657.04,14.00,36.10,353.55,15.53
1696937658.54,10.20,36.00,353.55,15.53
1696937660.04,10.50,35.80,353.55,15.53
1696937661.55,20.00,35.70,353.55,15.53
1696937663.05,10.10,35.80,353.55,15.53
1696937664.55,12.00,35.90,353.55,15.53
1696937666.05,8.30,35.90,353.55,15.53
1696937667.56,15.90,35.80,353.55,15.53
1696937669.06,17.60,36.00,353.55,15.53
1696937670.56,25.50,36.00,353.55,15.53
1696937672.06,9.90,35.80,353.55,15.54
1696937673.57,10.10,35.90,353.55,15.54
1696937675.07,14.50,36.10,353.55,15.54
1696937676.57,16.30,36.00,353.55,15.54
1696937678.08,12.00,36.20,353.55,15.54
1696937679.58,9.80,36.00,353.55,15.54
1696937681.08,10.10,36.00,353.55,15.54
1696937682.58,39.10,36.20,353.55,15.54
1696937684.08,10.20,36.10,353.55,15.54
1696937685.59,15.70,36.00,353.55,15.54
1696937687.09,17.20,35.90,353.55,15.54
1696937688.59,10.00,36.00,353.55,15.54
1696937690.09,10.20,36.00,353.55,15.54
1696937691.60,16.30,35.90,353.55,15.54
1696937693.10,10.10,36.00,353.55,15.54
1696937694.60,8.10,36.10,353.55,15.54
1696937696.10,13.90,36.00,353.55,15.54
1696937697.61,12.20,35.90,353.55,15.54
1696937699.11,14.00,35.90,353.55,15.54
1696937700.61,10.10,36.00,353.55,15.54
1696937702.11,15.80,36.10,353.55,15.54
1696937703.62,12.30,36.00,353.55,15.54
1696937705.12,10.30,35.90,353.55,15.54
1696937706.62,26.20,35.60,353.55,15.54
1696937708.12,38.00,35.60,353.55,15.54
1696937709.63,11.80,35.60,353.55,15.54
1696937711.13,13.70,35.60,353.55,15.54
1696937712.64,14.00,35.60,353.55,15.54
1696937714.14,10.30,35.40,353.55,15.54
1696937715.65,11.80,35.40,353.55,15.54
1696937717.15,13.80,35.50,353.55,15.54
1696937718.65,8.10,35.60,353.55,15.54
1696937720.15,15.90,35.60,353.55,15.54
1696937721.66,47.30,35.60,353.55,15.54
1696937723.16,19.20,35.40,353.55,15.54
1696937724.66,11.80,35.50,353.55,15.54
1696937726.16,15.80,35.60,353.55,15.54
1696937727.67,14.10,35.70,353.55,15.54
1696937729.17,15.60,35.40,353.55,15.54
1696937730.67,12.20,35.50,353.55,15.54
1696937732.17,17.80,35.60,353.55,15.54
1696937733.68,34.40,35.60,353.55,15.54
1696937735.18,15.80,35.60,353.55,15.54
1696937736.68,18.20,35.40,353.55,15.54
1696937738.19,10.20,35.50,353.55,15.54
1696937739.69,12.00,35.50,353.55,15.54
1696937741.19,8.30,35.50,353.55,15.54
1696937742.69,14.20,35.60,353.55,15.54
1696937744.20,12.10,35.70,353.55,15.54
1696937745.70,35.50,35.50,353.55,15.54
1696937747.20,12.10,35.50,353.55,15.54
1696937748.70,13.90,35.30,353.55,15.54
1696937750.21,16.00,35.30,353.55,15.54
1696937751.71,16.50,35.30,353.55,15.54
1696937753.21,13.90,35.40,353.55,15.54
1696937754.71,8.20,35.40,353.55,15.54
1696937756.21,12.30,35.50,353.56,15.54
1696937757.72,39.20,35.50,353.56,15.54
1696937759.22,17.80,35.30,353.56,15.54
1696937760.72,10.10,35.30,353.56,15.54
1696937762.22,15.90,35.40,353.56,15.54
1696937763.73,6.20,35.50,353.56,15.54
1696937765.23,15.90,35.60,353.56,15.54
1696937766.73,16.00,35.60,353.56,15.54
1696937768.23,15.80,35.70,353.56,15.54
1696937769.74,36.80,35.80,353.56,15.54
1696937771.24,17.60,35.90,353.56,15.54
1696937772.74,14.10,35.90,353.56,15.54
1696937774.25,15.80,35.80,353.56,15.54
1696937775.75,10.10,35.80,353.56,15.54
1696937777.25,10.20,35.80,353.56,15.54
1696937778.75,12.00,35.70,353.56,15.54
1696937780.26,10.40,35.70,353.56,15.54
1696937781.76,39.20,35.60,353.56,15.54
1696937783.26,10.20,35.70,353.56,15.54
1696937784.77,7.80,35.70,353.56,15.54
1696937786.27,12.40,35.80,353.56,15.54
1696937787.77,8.20,35.90,353.56,15.54
1696937789.27,10.20,35.80,353.56,15.54
1696937790.77,6.20,35.80,353.56,15.54
1696937792.28,12.00,35.80,353.56,15.54
1696937793.78,35.60,35.90,353.56,15.54
1696937795.28,17.70,35.90,353.56,15.54
1696937796.78,10.20,35.70,353.56,15.54
1696937798.29,15.80,35.70,353.56,15.54
1696937799.79,13.70,35.70,353.56,15.54
1696937801.29,18.00,35.50,353.56,15.54
1696937802.79,14.10,35.60,353.56,15.54
1696937804.30,12.20,35.70,353.56,15.54
1696937805.80,31.00,35.80,353.56,15.54
1696937807.30,14.20,35.80,353.56,15.54
1696937808.80,11.90,35.80,353.56,15.54
1696937810.31,10.20,35.70,353.56,15.54
1696937811.81,6.20,35.50,353.56,15.54
1696937813.31,16.00,35.60,353.56,15.54
1696937814.81,8.10,35.60,353.56,15.54
1696937816.32,18.50,35.60,353.56,15.54
1696937817.82,31.30,35.70,353.56,15.54
1696937819.32,12.10,35.70,353.56,15.54
1696937820.82,10.00,35.70,353.56,15.54
1696937822.33,18.00,35.70,353.56,15.54
1696937823.83,10.30,35.80,353.56,15.54
1696937825.33,6.10,35.60,353.56,15.54
1696937826.83,6.10,35.70,353.56,15.54
1696937828.34,10.00,35.70,353.56,15.54
1696937829.85,8.10,35.70,353.56,15.54
1696937831.35,24.50,35.80,353.56,15.54
1696937832.85,8.10,35.90,353.56,15.54
1696937834.35,14.10,35.90,353.56,15.54
1696937835.86,8.20,35.70,353.56,15.54
1696937837.36,12.50,35.90,353.56,15.54
1696937838.86,12.10,35.90,353.56,15.54
